subjectID,task,number,now,delayed,selected,choice,rt,time_elapsed,attempt
10,MCQ,1,€54 today,€55 in 117 days,€54 today,now,6244,3778505,1
10,MCQ,2,€55 today,€75 in 61 days,€55 today,now,6516,3785027,1
10,MCQ,3,€19 today,€25 in 53 days,€25 in 53 days,wait,8933,3793965,1
10,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,28169,3822138,1
10,MCQ,5,€14 today,€25 in 19 days,€25 in 19 days,wait,4554,3826696,1
10,MCQ,6,€47 today,€50 in 160 days,€47 today,now,4354,3831056,1
10,MCQ,7,€15 today,€35 in 13 days,€35 in 13 days,wait,13451,3844514,1
10,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,3210,3847729,1
10,MCQ,9,€78 today,€80 in 14 days,€80 in 14 days,wait,8090,3855822,1
10,MCQ,10,€40 today,€55 in 62 days,€40 today,now,6017,3861845,1
10,MCQ,11,€11 today,€30 in 7 days,€30 in 7 days,wait,4384,3866233,1
10,MCQ,12,€67 today,€75 in 119 days,€67 today,now,4938,3871176,1
10,MCQ,13,€34 today,€35 in 186 days,€34 today,now,3890,3875073,1
10,MCQ,14,€27 today,€50 in 21 days,€50 in 21 days,wait,8252,3883330,1
10,MCQ,15,€69 today,€85 in 91 days,€85 in 91 days,wait,5529,3888863,1
10,MCQ,16,€49 today,€60 in 89 days,€60 in 89 days,wait,3737,3892605,1
10,MCQ,17,€80 today,€85 in 157 days,€80 today,now,2876,3895486,1
10,MCQ,18,€24 today,€35 in 29 days,€35 in 29 days,wait,3175,3898665,1
10,MCQ,19,€33 today,€80 in 14 days,€80 in 14 days,wait,2066,3900734,1
10,MCQ,20,€28 today,€30 in 179 days,€28 today,now,3197,3903935,1
10,MCQ,21,€34 today,€50 in 30 days,€50 in 30 days,wait,1987,3905926,1
10,MCQ,22,€25 today,€30 in 80 days,€25 today,now,4007,3909937,1
10,MCQ,23,€41 today,€75 in 20 days,€75 in 20 days,wait,2256,3912199,1
10,MCQ,24,€54 today,€60 in 111 days,€54 today,now,3011,3915214,1
10,MCQ,25,€54 today,€80 in 30 days,€80 in 30 days,wait,2476,3917697,1
10,MCQ,26,€22 today,€25 in 136 days,€25 in 136 days,wait,2250,3919952,1
10,MCQ,27,€20 today,€55 in 7 days,€55 in 7 days,wait,2796,3922753,1
11,MCQ,1,€54 today,€55 in 117 days,€54 today,now,10173,3496121,1
11,MCQ,2,€55 today,€75 in 61 days,€55 today,now,5663,3501786,1
11,MCQ,3,€19 today,€25 in 53 days,€19 today,now,4056,3505845,1
11,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,3588,3509436,1
11,MCQ,5,€14 today,€25 in 19 days,€14 today,now,3231,3512669,1
11,MCQ,6,€47 today,€50 in 160 days,€47 today,now,3516,3516188,1
11,MCQ,7,€15 today,€35 in 13 days,€15 today,now,3408,3519599,1
11,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,2766,3522367,1
11,MCQ,9,€78 today,€80 in 14 days,€78 today,now,3100,3525470,1
11,MCQ,10,€40 today,€55 in 62 days,€40 today,now,2823,3528295,1
11,MCQ,11,€11 today,€30 in 7 days,€30 in 7 days,wait,5535,3533832,1
11,MCQ,12,€67 today,€75 in 119 days,€67 today,now,5662,3539496,1
11,MCQ,13,€34 today,€35 in 186 days,€34 today,now,3700,3543199,1
11,MCQ,14,€27 today,€50 in 21 days,€27 today,now,7275,3550477,1
11,MCQ,15,€69 today,€85 in 91 days,€69 today,now,3323,3553803,1
11,MCQ,16,€49 today,€60 in 89 days,€49 today,now,3334,3557139,1
11,MCQ,17,€80 today,€85 in 157 days,€80 today,now,3083,3560224,1
11,MCQ,18,€24 today,€35 in 29 days,€24 today,now,2694,3562920,1
11,MCQ,19,€33 today,€80 in 14 days,€33 today,now,3447,3566369,1
11,MCQ,20,€28 today,€30 in 179 days,€28 today,now,2626,3568997,1
11,MCQ,21,€34 today,€50 in 30 days,€34 today,now,3453,3572453,1
11,MCQ,22,€25 today,€30 in 80 days,€25 today,now,2603,3575058,1
11,MCQ,23,€41 today,€75 in 20 days,€41 today,now,2691,3577752,1
11,MCQ,24,€54 today,€60 in 111 days,€54 today,now,2361,3580116,1
11,MCQ,25,€54 today,€80 in 30 days,€54 today,now,2512,3582631,1
11,MCQ,26,€22 today,€25 in 136 days,€22 today,now,3269,3585902,1
11,MCQ,27,€20 today,€55 in 7 days,€55 in 7 days,wait,4528,3590433,1
12,MCQ,1,€54 today,€55 in 117 days,€54 today,now,5339,4277080,1
12,MCQ,2,€55 today,€75 in 61 days,€55 today,now,3149,4280239,1
12,MCQ,3,€19 today,€25 in 53 days,€19 today,now,2351,4282599,1
12,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,2033,4284641,1
12,MCQ,5,€14 today,€25 in 19 days,€14 today,now,1911,4286559,1
12,MCQ,6,€47 today,€50 in 160 days,€47 today,now,1665,4288233,1
12,MCQ,7,€15 today,€35 in 13 days,€35 in 13 days,wait,4164,4292406,1
12,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,2253,4294668,1
12,MCQ,9,€78 today,€80 in 14 days,€78 today,now,2457,4297133,1
12,MCQ,10,€40 today,€55 in 62 days,€40 today,now,1926,4299068,1
12,MCQ,11,€11 today,€30 in 7 days,€30 in 7 days,wait,2433,4301510,1
12,MCQ,12,€67 today,€75 in 119 days,€67 today,now,2335,4303853,1
12,MCQ,13,€34 today,€35 in 186 days,€34 today,now,1959,4305821,1
12,MCQ,14,€27 today,€50 in 21 days,€50 in 21 days,wait,3665,4309495,1
12,MCQ,15,€69 today,€85 in 91 days,€69 today,now,1747,4311251,1
12,MCQ,16,€49 today,€60 in 89 days,€49 today,now,2523,4313782,1
12,MCQ,17,€80 today,€85 in 157 days,€80 today,now,2008,4315798,1
12,MCQ,18,€24 today,€35 in 29 days,€24 today,now,1747,4317553,1
12,MCQ,19,€33 today,€80 in 14 days,€80 in 14 days,wait,2196,4319758,1
12,MCQ,20,€28 today,€30 in 179 days,€28 today,now,2204,4321970,1
12,MCQ,21,€34 today,€50 in 30 days,€34 today,now,1992,4323971,1
12,MCQ,22,€25 today,€30 in 80 days,€25 today,now,1747,4325726,1
12,MCQ,23,€41 today,€75 in 20 days,€41 today,now,1486,4327220,1
12,MCQ,24,€54 today,€60 in 111 days,€54 today,now,2694,4329922,1
12,MCQ,25,€54 today,€80 in 30 days,€54 today,now,2586,4332517,1
12,MCQ,26,€22 today,€25 in 136 days,€22 today,now,2540,4335066,1
12,MCQ,27,€20 today,€55 in 7 days,€55 in 7 days,wait,1998,4337074,1
13,MCQ,1,€54 today,€55 in 117 days,€54 today,now,6582,3109652,1
13,MCQ,2,€55 today,€75 in 61 days,€75 in 61 days,wait,6038,3115693,1
13,MCQ,3,€19 today,€25 in 53 days,€19 today,now,9245,3124941,1
13,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,3873,3128819,1
13,MCQ,5,€14 today,€25 in 19 days,€25 in 19 days,wait,5254,3134076,1
13,MCQ,6,€47 today,€50 in 160 days,€47 today,now,4000,3138076,1
13,MCQ,7,€15 today,€35 in 13 days,€35 in 13 days,wait,2950,3141029,1
13,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,3701,3144734,1
13,MCQ,9,€78 today,€80 in 14 days,€78 today,now,3283,3148020,1
13,MCQ,10,€40 today,€55 in 62 days,€55 in 62 days,wait,2863,3150885,1
13,MCQ,11,€11 today,€30 in 7 days,€30 in 7 days,wait,3052,3153942,1
13,MCQ,12,€67 today,€75 in 119 days,€75 in 119 days,wait,2764,3156709,1
13,MCQ,13,€34 today,€35 in 186 days,€34 today,now,3422,3160134,1
13,MCQ,14,€27 today,€50 in 21 days,€50 in 21 days,wait,2939,3163076,1
13,MCQ,15,€69 today,€85 in 91 days,€85 in 91 days,wait,2557,3165636,1
13,MCQ,16,€49 today,€60 in 89 days,€60 in 89 days,wait,2021,3167660,1
13,MCQ,17,€80 today,€85 in 157 days,€80 today,now,3383,3171045,1
13,MCQ,18,€24 today,€35 in 29 days,€35 in 29 days,wait,2644,3173691,1
13,MCQ,19,€33 today,€80 in 14 days,€80 in 14 days,wait,2415,3176109,1
13,MCQ,20,€28 today,€30 in 179 days,€28 today,now,3127,3179239,1
13,MCQ,21,€34 today,€50 in 30 days,€50 in 30 days,wait,2419,3181661,1
13,MCQ,22,€25 today,€30 in 80 days,€30 in 80 days,wait,3634,3185297,1
13,MCQ,23,€41 today,€75 in 20 days,€75 in 20 days,wait,2106,3187405,1
13,MCQ,24,€54 today,€60 in 111 days,€60 in 111 days,wait,3398,3190806,1
13,MCQ,25,€54 today,€80 in 30 days,€80 in 30 days,wait,2811,3193621,1
13,MCQ,26,€22 today,€25 in 136 days,€25 in 136 days,wait,3086,3196710,1
13,MCQ,27,€20 today,€55 in 7 days,€55 in 7 days,wait,2582,3199295,1
14,MCQ,1,€54 today,€55 in 117 days,€54 today,now,5732,3050276,1
14,MCQ,2,€55 today,€75 in 61 days,€75 in 61 days,wait,3543,3053825,1
14,MCQ,3,€19 today,€25 in 53 days,€19 today,now,4894,3058724,1
14,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,2311,3061040,1
14,MCQ,5,€14 today,€25 in 19 days,€25 in 19 days,wait,3662,3064707,1
14,MCQ,6,€47 today,€50 in 160 days,€47 today,now,3513,3068223,1
14,MCQ,7,€15 today,€35 in 13 days,€35 in 13 days,wait,2345,3070573,1
14,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,2912,3073490,1
14,MCQ,9,€78 today,€80 in 14 days,€78 today,now,2228,3075722,1
14,MCQ,10,€40 today,€55 in 62 days,€40 today,now,3465,3079190,1
14,MCQ,11,€11 today,€30 in 7 days,€30 in 7 days,wait,1713,3080907,1
14,MCQ,12,€67 today,€75 in 119 days,€67 today,now,2245,3083156,1
14,MCQ,13,€34 today,€35 in 186 days,€34 today,now,2647,3085807,1
14,MCQ,14,€27 today,€50 in 21 days,€50 in 21 days,wait,2379,3088190,1
14,MCQ,15,€69 today,€85 in 91 days,€69 today,now,2613,3090808,1
14,MCQ,16,€49 today,€60 in 89 days,€49 today,now,3295,3094107,1
14,MCQ,17,€80 today,€85 in 157 days,€80 today,now,2762,3096873,1
14,MCQ,18,€24 today,€35 in 29 days,€24 today,now,2313,3099190,1
14,MCQ,19,€33 today,€80 in 14 days,€80 in 14 days,wait,3545,3102740,1
14,MCQ,20,€28 today,€30 in 179 days,€28 today,now,2296,3105040,1
14,MCQ,21,€34 today,€50 in 30 days,€34 today,now,1512,3106557,1
14,MCQ,22,€25 today,€30 in 80 days,€25 today,now,1496,3108057,1
14,MCQ,23,€41 today,€75 in 20 days,€75 in 20 days,wait,2296,3110357,1
14,MCQ,24,€54 today,€60 in 111 days,€54 today,now,2446,3112807,1
14,MCQ,25,€54 today,€80 in 30 days,€54 today,now,1329,3114140,1
14,MCQ,26,€22 today,€25 in 136 days,€22 today,now,1129,3115273,1
14,MCQ,27,€20 today,€55 in 7 days,€55 in 7 days,wait,2314,3117590,1
15,MCQ,1,€54 today,€55 in 117 days,€54 today,now,4034,3168797,1
15,MCQ,2,€55 today,€75 in 61 days,€75 in 61 days,wait,3008,3171810,1
15,MCQ,3,€19 today,€25 in 53 days,€25 in 53 days,wait,1995,3173809,1
15,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,2014,3175827,1
15,MCQ,5,€14 today,€25 in 19 days,€25 in 19 days,wait,2923,3178753,1
15,MCQ,6,€47 today,€50 in 160 days,€47 today,now,3231,3181988,1
15,MCQ,7,€15 today,€35 in 13 days,€35 in 13 days,wait,1871,3183863,1
15,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,1951,3185818,1
15,MCQ,9,€78 today,€80 in 14 days,€78 today,now,2362,3188183,1
15,MCQ,10,€40 today,€55 in 62 days,€55 in 62 days,wait,2130,3190316,1
15,MCQ,11,€11 today,€30 in 7 days,€30 in 7 days,wait,1732,3192051,1
15,MCQ,12,€67 today,€75 in 119 days,€67 today,now,2744,3194799,1
15,MCQ,13,€34 today,€35 in 186 days,€34 today,now,2343,3197146,1
15,MCQ,14,€27 today,€50 in 21 days,€50 in 21 days,wait,2609,3199759,1
15,MCQ,15,€69 today,€85 in 91 days,€85 in 91 days,wait,2445,3202207,1
15,MCQ,16,€49 today,€60 in 89 days,€60 in 89 days,wait,3762,3205972,1
15,MCQ,17,€80 today,€85 in 157 days,€85 in 157 days,wait,2135,3208112,1
15,MCQ,18,€24 today,€35 in 29 days,€35 in 29 days,wait,4179,3212294,1
15,MCQ,19,€33 today,€80 in 14 days,€80 in 14 days,wait,1459,3213757,1
15,MCQ,20,€28 today,€30 in 179 days,€28 today,now,2791,3216552,1
15,MCQ,21,€34 today,€50 in 30 days,€50 in 30 days,wait,1859,3218414,1
15,MCQ,22,€25 today,€30 in 80 days,€30 in 80 days,wait,2607,3221024,1
15,MCQ,23,€41 today,€75 in 20 days,€75 in 20 days,wait,1474,3222501,1
15,MCQ,24,€54 today,€60 in 111 days,€54 today,now,2142,3224646,1
15,MCQ,25,€54 today,€80 in 30 days,€80 in 30 days,wait,1687,3226337,1
15,MCQ,26,€22 today,€25 in 136 days,€25 in 136 days,wait,2333,3228672,1
15,MCQ,27,€20 today,€55 in 7 days,€55 in 7 days,wait,2463,3231139,1
16,MCQ,1,€54 today,€55 in 117 days,€54 today,now,39285,3339307,1
16,MCQ,2,€55 today,€75 in 61 days,€75 in 61 days,wait,12693,3352011,1
16,MCQ,3,€19 today,€25 in 53 days,€25 in 53 days,wait,9452,3361475,1
16,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,7662,3369146,1
16,MCQ,5,€14 today,€25 in 19 days,€25 in 19 days,wait,1958,3371114,1
16,MCQ,6,€47 today,€50 in 160 days,€50 in 160 days,wait,1723,3372848,1
16,MCQ,7,€15 today,€35 in 13 days,€35 in 13 days,wait,1095,3373951,1
16,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,754,3374711,1
16,MCQ,9,€78 today,€80 in 14 days,€80 in 14 days,wait,811,3375531,1
16,MCQ,10,€40 today,€55 in 62 days,€55 in 62 days,wait,965,3376503,1
16,MCQ,11,€11 today,€30 in 7 days,€30 in 7 days,wait,1000,3377512,1
16,MCQ,12,€67 today,€75 in 119 days,€75 in 119 days,wait,2102,3379621,1
16,MCQ,13,€34 today,€35 in 186 days,€34 today,now,2032,3381664,1
16,MCQ,14,€27 today,€50 in 21 days,€50 in 21 days,wait,1415,3383085,1
16,MCQ,15,€69 today,€85 in 91 days,€85 in 91 days,wait,1629,3384720,1
16,MCQ,16,€49 today,€60 in 89 days,€60 in 89 days,wait,7201,3391925,1
16,MCQ,17,€80 today,€85 in 157 days,€80 today,now,5829,3397758,1
16,MCQ,18,€24 today,€35 in 29 days,€35 in 29 days,wait,2213,3399975,1
16,MCQ,19,€33 today,€80 in 14 days,€80 in 14 days,wait,2279,3402257,1
16,MCQ,20,€28 today,€30 in 179 days,€28 today,now,1769,3404028,1
16,MCQ,21,€34 today,€50 in 30 days,€50 in 30 days,wait,1123,3405154,1
16,MCQ,22,€25 today,€30 in 80 days,€30 in 80 days,wait,3540,3408698,1
16,MCQ,23,€41 today,€75 in 20 days,€75 in 20 days,wait,1872,3410579,1
16,MCQ,24,€54 today,€60 in 111 days,€54 today,now,1444,3412026,1
16,MCQ,25,€54 today,€80 in 30 days,€80 in 30 days,wait,1166,3413195,1
16,MCQ,26,€22 today,€25 in 136 days,€22 today,now,3820,3417020,1
16,MCQ,27,€20 today,€55 in 7 days,€55 in 7 days,wait,1340,3418365,1
17,MCQ,1,€54 today,€55 in 117 days,€54 today,now,4620,3386563,1
17,MCQ,2,€55 today,€75 in 61 days,€55 today,now,4092,3390658,1
17,MCQ,3,€19 today,€25 in 53 days,€19 today,now,3022,3393682,1
17,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,2138,3395822,1
17,MCQ,5,€14 today,€25 in 19 days,€14 today,now,3456,3399280,1
17,MCQ,6,€47 today,€50 in 160 days,€47 today,now,2487,3401770,1
17,MCQ,7,€15 today,€35 in 13 days,€35 in 13 days,wait,3206,3404977,1
17,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,2455,3407435,1
17,MCQ,9,€78 today,€80 in 14 days,€78 today,now,2461,3409898,1
17,MCQ,10,€40 today,€55 in 62 days,€40 today,now,2484,3412384,1
17,MCQ,11,€11 today,€30 in 7 days,€30 in 7 days,wait,2087,3414472,1
17,MCQ,12,€67 today,€75 in 119 days,€67 today,now,2270,3416744,1
17,MCQ,13,€34 today,€35 in 186 days,€34 today,now,2054,3418800,1
17,MCQ,14,€27 today,€50 in 21 days,€50 in 21 days,wait,2319,3421121,1
17,MCQ,15,€69 today,€85 in 91 days,€69 today,now,3139,3424262,1
17,MCQ,16,€49 today,€60 in 89 days,€49 today,now,3102,3427367,1
17,MCQ,17,€80 today,€85 in 157 days,€80 today,now,4247,3431616,1
17,MCQ,18,€24 today,€35 in 29 days,€24 today,now,3324,3434942,1
17,MCQ,19,€33 today,€80 in 14 days,€80 in 14 days,wait,3881,3438824,1
17,MCQ,20,€28 today,€30 in 179 days,€28 today,now,3435,3442262,1
17,MCQ,21,€34 today,€50 in 30 days,€50 in 30 days,wait,3074,3445337,1
17,MCQ,22,€25 today,€30 in 80 days,€25 today,now,2570,3447909,1
17,MCQ,23,€41 today,€75 in 20 days,€75 in 20 days,wait,1837,3449748,1
17,MCQ,24,€54 today,€60 in 111 days,€54 today,now,2106,3451855,1
17,MCQ,25,€54 today,€80 in 30 days,€80 in 30 days,wait,2305,3454162,1
17,MCQ,26,€22 today,€25 in 136 days,€22 today,now,2187,3456352,1
17,MCQ,27,€20 today,€55 in 7 days,€55 in 7 days,wait,1885,3458239,1
18,MCQ,1,€54 today,€55 in 117 days,€54 today,now,6631,74403426,1
18,MCQ,2,€55 today,€75 in 61 days,€75 in 61 days,wait,6934,74410367,1
18,MCQ,3,€19 today,€25 in 53 days,€25 in 53 days,wait,7282,74417653,1
18,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,3483,74421139,1
18,MCQ,5,€14 today,€25 in 19 days,€25 in 19 days,wait,5804,74426946,1
18,MCQ,6,€47 today,€50 in 160 days,€47 today,now,3285,74430235,1
18,MCQ,7,€15 today,€35 in 13 days,€35 in 13 days,wait,2443,74432683,1
18,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,2308,74434994,1
18,MCQ,9,€78 today,€80 in 14 days,€80 in 14 days,wait,16715,74451713,1
18,MCQ,10,€40 today,€55 in 62 days,€55 in 62 days,wait,10117,74461834,1
18,MCQ,11,€11 today,€30 in 7 days,€30 in 7 days,wait,2230,74464067,1
18,MCQ,12,€67 today,€75 in 119 days,€67 today,now,8112,74472184,1
18,MCQ,13,€34 today,€35 in 186 days,€34 today,now,2793,74474980,1
18,MCQ,14,€27 today,€50 in 21 days,€50 in 21 days,wait,3294,74478277,1
18,MCQ,15,€69 today,€85 in 91 days,€85 in 91 days,wait,5280,74483560,1
18,MCQ,16,€49 today,€60 in 89 days,€49 today,now,4208,74487771,1
18,MCQ,17,€80 today,€85 in 157 days,€80 today,now,3675,74491449,1
18,MCQ,18,€24 today,€35 in 29 days,€35 in 29 days,wait,2143,74493595,1
18,MCQ,19,€33 today,€80 in 14 days,€80 in 14 days,wait,2380,74495979,1
18,MCQ,20,€28 today,€30 in 179 days,€28 today,now,2603,74498585,1
18,MCQ,21,€34 today,€50 in 30 days,€50 in 30 days,wait,2443,74501032,1
18,MCQ,22,€25 today,€30 in 80 days,€25 today,now,3603,74504638,1
18,MCQ,23,€41 today,€75 in 20 days,€75 in 20 days,wait,2361,74507004,1
18,MCQ,24,€54 today,€60 in 111 days,€54 today,now,3057,74510064,1
18,MCQ,25,€54 today,€80 in 30 days,€80 in 30 days,wait,1838,74511906,1
18,MCQ,26,€22 today,€25 in 136 days,€22 today,now,2562,74514471,1
18,MCQ,27,€20 today,€55 in 7 days,€55 in 7 days,wait,1179,74515654,1
19,MCQ,1,€54 today,€55 in 117 days,€55 in 117 days,wait,13474,4103395,1
19,MCQ,2,€55 today,€75 in 61 days,€75 in 61 days,wait,5816,4109216,1
19,MCQ,3,€19 today,€25 in 53 days,€25 in 53 days,wait,4157,4113377,1
19,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,4258,4117639,1
19,MCQ,5,€14 today,€25 in 19 days,€25 in 19 days,wait,5164,4122807,1
19,MCQ,6,€47 today,€50 in 160 days,€50 in 160 days,wait,9052,4131864,1
19,MCQ,7,€15 today,€35 in 13 days,€35 in 13 days,wait,5889,4137758,1
19,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,3485,4141247,1
19,MCQ,9,€78 today,€80 in 14 days,€80 in 14 days,wait,10572,4151822,1
19,MCQ,10,€40 today,€55 in 62 days,€55 in 62 days,wait,3943,4155768,1
19,MCQ,11,€11 today,€30 in 7 days,€30 in 7 days,wait,2801,4158574,1
19,MCQ,12,€67 today,€75 in 119 days,€75 in 119 days,wait,3840,4162417,1
19,MCQ,13,€34 today,€35 in 186 days,€35 in 186 days,wait,8119,4170539,1
19,MCQ,14,€27 today,€50 in 21 days,€50 in 21 days,wait,2862,4173406,1
19,MCQ,15,€69 today,€85 in 91 days,€85 in 91 days,wait,2705,4176116,1
19,MCQ,16,€49 today,€60 in 89 days,€60 in 89 days,wait,3044,4179165,1
19,MCQ,17,€80 today,€85 in 157 days,€85 in 157 days,wait,5148,4184316,1
19,MCQ,18,€24 today,€35 in 29 days,€35 in 29 days,wait,2660,4186979,1
19,MCQ,19,€33 today,€80 in 14 days,€80 in 14 days,wait,3068,4190052,1
19,MCQ,20,€28 today,€30 in 179 days,€30 in 179 days,wait,5108,4195164,1
19,MCQ,21,€34 today,€50 in 30 days,€50 in 30 days,wait,2547,4197715,1
19,MCQ,22,€25 today,€30 in 80 days,€30 in 80 days,wait,2526,4200244,1
19,MCQ,23,€41 today,€75 in 20 days,€75 in 20 days,wait,7855,4208104,1
19,MCQ,24,€54 today,€60 in 111 days,€60 in 111 days,wait,4337,4212445,1
19,MCQ,25,€54 today,€80 in 30 days,€80 in 30 days,wait,3171,4215619,1
19,MCQ,26,€22 today,€25 in 136 days,€25 in 136 days,wait,3612,4219234,1
19,MCQ,27,€20 today,€55 in 7 days,€55 in 7 days,wait,2722,4221960,1
20,MCQ,1,€54 today,€55 in 117 days,€54 today,now,6404,3750112,1
20,MCQ,2,€55 today,€75 in 61 days,€75 in 61 days,wait,3776,3753891,1
20,MCQ,3,€19 today,€25 in 53 days,€19 today,now,5227,3759120,1
20,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,3772,3762895,1
20,MCQ,5,€14 today,€25 in 19 days,€25 in 19 days,wait,7343,3770240,1
20,MCQ,6,€47 today,€50 in 160 days,€47 today,now,3777,3774019,1
20,MCQ,7,€15 today,€35 in 13 days,€35 in 13 days,wait,7554,3781575,1
20,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,4240,3785817,1
20,MCQ,9,€78 today,€80 in 14 days,€78 today,now,3171,3788990,1
20,MCQ,10,€40 today,€55 in 62 days,€40 today,now,8731,3797723,1
20,MCQ,11,€11 today,€30 in 7 days,€30 in 7 days,wait,3082,3800807,1
20,MCQ,12,€67 today,€75 in 119 days,€67 today,now,4144,3804952,1
20,MCQ,13,€34 today,€35 in 186 days,€34 today,now,6509,3811463,1
20,MCQ,14,€27 today,€50 in 21 days,€50 in 21 days,wait,2448,3813913,1
20,MCQ,15,€69 today,€85 in 91 days,€69 today,now,3496,3817410,1
20,MCQ,16,€49 today,€60 in 89 days,€49 today,now,3132,3820543,1
20,MCQ,17,€80 today,€85 in 157 days,€80 today,now,2399,3822944,1
20,MCQ,18,€24 today,€35 in 29 days,€24 today,now,3033,3825978,1
20,MCQ,19,€33 today,€80 in 14 days,€80 in 14 days,wait,3054,3829033,1
20,MCQ,20,€28 today,€30 in 179 days,€28 today,now,3162,3832196,1
20,MCQ,21,€34 today,€50 in 30 days,€34 today,now,5441,3837638,1
20,MCQ,22,€25 today,€30 in 80 days,€25 today,now,2697,3840337,1
20,MCQ,23,€41 today,€75 in 20 days,€75 in 20 days,wait,3659,3843998,1
20,MCQ,24,€54 today,€60 in 111 days,€54 today,now,2969,3846969,1
20,MCQ,25,€54 today,€80 in 30 days,€54 today,now,4407,3851377,1
20,MCQ,26,€22 today,€25 in 136 days,€22 today,now,3382,3854761,1
20,MCQ,27,€20 today,€55 in 7 days,€55 in 7 days,wait,5026,3859789,1
21,MCQ,1,€54 today,€55 in 117 days,€54 today,now,5703,3329887,1
21,MCQ,2,€55 today,€75 in 61 days,€75 in 61 days,wait,3653,3333543,1
21,MCQ,3,€19 today,€25 in 53 days,€25 in 53 days,wait,3550,3337095,1
21,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,3814,3340911,1
21,MCQ,5,€14 today,€25 in 19 days,€25 in 19 days,wait,2646,3343564,1
21,MCQ,6,€47 today,€50 in 160 days,€47 today,now,3286,3346852,1
21,MCQ,7,€15 today,€35 in 13 days,€35 in 13 days,wait,2574,3349428,1
21,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,2862,3352292,1
21,MCQ,9,€78 today,€80 in 14 days,€78 today,now,3615,3355908,1
21,MCQ,10,€40 today,€55 in 62 days,€55 in 62 days,wait,2430,3358340,1
21,MCQ,11,€11 today,€30 in 7 days,€30 in 7 days,wait,1982,3360324,1
21,MCQ,12,€67 today,€75 in 119 days,€75 in 119 days,wait,6311,3366636,1
21,MCQ,13,€34 today,€35 in 186 days,€34 today,now,2719,3369356,1
21,MCQ,14,€27 today,€50 in 21 days,€50 in 21 days,wait,2038,3371396,1
21,MCQ,15,€69 today,€85 in 91 days,€85 in 91 days,wait,2095,3373492,1
21,MCQ,16,€49 today,€60 in 89 days,€60 in 89 days,wait,1846,3375340,1
21,MCQ,17,€80 today,€85 in 157 days,€80 today,now,2751,3378092,1
