subjectID,task,number,now,delayed,selected,choice,rt,time_elapsed,attempt
21,MCQ,18,€24 today,€35 in 29 days,€35 in 29 days,wait,1783,3379876,1
21,MCQ,19,€33 today,€80 in 14 days,€80 in 14 days,wait,1679,3381556,1
21,MCQ,20,€28 today,€30 in 179 days,€28 today,now,1879,3383436,1
21,MCQ,21,€34 today,€50 in 30 days,€50 in 30 days,wait,1726,3385164,1
21,MCQ,22,€25 today,€30 in 80 days,€25 today,now,5015,3390180,1
21,MCQ,23,€41 today,€75 in 20 days,€75 in 20 days,wait,1630,3391812,1
21,MCQ,24,€54 today,€60 in 111 days,€60 in 111 days,wait,2383,3394196,1
21,MCQ,25,€54 today,€80 in 30 days,€80 in 30 days,wait,1558,3395756,1
21,MCQ,26,€22 today,€25 in 136 days,€22 today,now,1854,3397612,1
21,MCQ,27,€20 today,€55 in 7 days,€55 in 7 days,wait,1654,3399268,1
22,MCQ,1,€54 today,€55 in 117 days,€54 today,now,7764,3815746,1
22,MCQ,2,€55 today,€75 in 61 days,€75 in 61 days,wait,7041,3822792,1
22,MCQ,3,€19 today,€25 in 53 days,€25 in 53 days,wait,4539,3827335,1
22,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,3863,3831202,1
22,MCQ,5,€14 today,€25 in 19 days,€25 in 19 days,wait,6748,3837954,1
22,MCQ,6,€47 today,€50 in 160 days,€47 today,now,3388,3841346,1
22,MCQ,7,€15 today,€35 in 13 days,€35 in 13 days,wait,3339,3844691,1
22,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,2222,3846917,1
22,MCQ,9,€78 today,€80 in 14 days,€80 in 14 days,wait,7116,3854038,1
22,MCQ,10,€40 today,€55 in 62 days,€55 in 62 days,wait,3478,3857521,1
22,MCQ,11,€11 today,€30 in 7 days,€30 in 7 days,wait,1781,3859307,1
22,MCQ,12,€67 today,€75 in 119 days,€67 today,now,4579,3863892,1
22,MCQ,13,€34 today,€35 in 186 days,€34 today,now,2981,3866877,1
22,MCQ,14,€27 today,€50 in 21 days,€50 in 21 days,wait,2532,3869414,1
22,MCQ,15,€69 today,€85 in 91 days,€85 in 91 days,wait,5167,3874586,1
22,MCQ,16,€49 today,€60 in 89 days,€60 in 89 days,wait,2630,3877220,1
22,MCQ,17,€80 today,€85 in 157 days,€80 today,now,2606,3879831,1
22,MCQ,18,€24 today,€35 in 29 days,€35 in 29 days,wait,3273,3883109,1
22,MCQ,19,€33 today,€80 in 14 days,€80 in 14 days,wait,2263,3885377,1
22,MCQ,20,€28 today,€30 in 179 days,€28 today,now,3208,3888591,1
22,MCQ,21,€34 today,€50 in 30 days,€50 in 30 days,wait,2509,3891103,1
22,MCQ,22,€25 today,€30 in 80 days,€25 today,now,5255,3896362,1
22,MCQ,23,€41 today,€75 in 20 days,€75 in 20 days,wait,1841,3898207,1
22,MCQ,24,€54 today,€60 in 111 days,€54 today,now,3559,3901771,1
22,MCQ,25,€54 today,€80 in 30 days,€80 in 30 days,wait,1945,3903721,1
22,MCQ,26,€22 today,€25 in 136 days,€22 today,now,2971,3906697,1
22,MCQ,27,€20 today,€55 in 7 days,€55 in 7 days,wait,1906,3908607,1
23,MCQ,1,€54 today,€55 in 117 days,€54 today,now,13492,4137561,2
23,MCQ,2,€55 today,€75 in 61 days,€75 in 61 days,wait,12797,4150364,2
23,MCQ,3,€19 today,€25 in 53 days,€25 in 53 days,wait,7996,4158363,2
23,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,5607,4163974,2
23,MCQ,5,€14 today,€25 in 19 days,€25 in 19 days,wait,8872,4172849,2
23,MCQ,6,€47 today,€50 in 160 days,€47 today,now,5863,4178715,2
23,MCQ,7,€15 today,€35 in 13 days,€35 in 13 days,wait,2887,4181605,2
23,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,2899,4184505,2
23,MCQ,9,€78 today,€80 in 14 days,€78 today,now,5772,4190280,2
23,MCQ,10,€40 today,€55 in 62 days,€55 in 62 days,wait,3072,4193356,2
23,MCQ,11,€11 today,€30 in 7 days,€30 in 7 days,wait,2645,4196004,2
23,MCQ,12,€67 today,€75 in 119 days,€67 today,now,9003,4205016,2
23,MCQ,13,€34 today,€35 in 186 days,€34 today,now,3721,4208741,2
23,MCQ,14,€27 today,€50 in 21 days,€50 in 21 days,wait,2773,4211518,2
23,MCQ,15,€69 today,€85 in 91 days,€85 in 91 days,wait,4420,4215943,2
23,MCQ,16,€49 today,€60 in 89 days,€60 in 89 days,wait,5871,4221817,2
23,MCQ,17,€80 today,€85 in 157 days,€80 today,now,3420,4225240,2
23,MCQ,18,€24 today,€35 in 29 days,€35 in 29 days,wait,3179,4228423,2
23,MCQ,19,€33 today,€80 in 14 days,€80 in 14 days,wait,3850,4232275,2
23,MCQ,20,€28 today,€30 in 179 days,€28 today,now,4086,4236367,2
23,MCQ,21,€34 today,€50 in 30 days,€50 in 30 days,wait,3081,4239451,2
23,MCQ,22,€25 today,€30 in 80 days,€30 in 80 days,wait,3955,4243408,2
23,MCQ,23,€41 today,€75 in 20 days,€75 in 20 days,wait,3429,4246840,2
23,MCQ,24,€54 today,€60 in 111 days,€54 today,now,4491,4251333,2
23,MCQ,25,€54 today,€80 in 30 days,€80 in 30 days,wait,2560,4253897,2
23,MCQ,26,€22 today,€25 in 136 days,€22 today,now,4226,4258126,2
23,MCQ,27,€20 today,€55 in 7 days,€55 in 7 days,wait,2497,4260627,2
24,MCQ,1,€54 today,€55 in 117 days,€54 today,now,7599,3368384,1
24,MCQ,2,€55 today,€75 in 61 days,€55 today,now,4766,3373156,1
24,MCQ,3,€19 today,€25 in 53 days,€19 today,now,3100,3376261,1
24,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,2693,3378958,1
24,MCQ,5,€14 today,€25 in 19 days,€25 in 19 days,wait,3316,3382277,1
24,MCQ,6,€47 today,€50 in 160 days,€47 today,now,3172,3385454,1
24,MCQ,7,€15 today,€35 in 13 days,€35 in 13 days,wait,1943,3387402,1
24,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,1784,3389189,1
24,MCQ,9,€78 today,€80 in 14 days,€78 today,now,3044,3392239,1
24,MCQ,10,€40 today,€55 in 62 days,€40 today,now,2765,3395008,1
24,MCQ,11,€11 today,€30 in 7 days,€30 in 7 days,wait,2143,3397155,1
24,MCQ,12,€67 today,€75 in 119 days,€67 today,now,3284,3400443,1
24,MCQ,13,€34 today,€35 in 186 days,€34 today,now,2565,3403011,1
24,MCQ,14,€27 today,€50 in 21 days,€50 in 21 days,wait,1673,3404689,1
24,MCQ,15,€69 today,€85 in 91 days,€85 in 91 days,wait,2813,3407506,1
24,MCQ,16,€49 today,€60 in 89 days,€60 in 89 days,wait,5286,3412798,1
24,MCQ,17,€80 today,€85 in 157 days,€80 today,now,2205,3415008,1
24,MCQ,18,€24 today,€35 in 29 days,€35 in 29 days,wait,2671,3417681,1
24,MCQ,19,€33 today,€80 in 14 days,€80 in 14 days,wait,1393,3419078,1
24,MCQ,20,€28 today,€30 in 179 days,€28 today,now,3350,3422431,1
24,MCQ,21,€34 today,€50 in 30 days,€50 in 30 days,wait,1830,3424266,1
24,MCQ,22,€25 today,€30 in 80 days,€30 in 80 days,wait,1934,3426206,1
24,MCQ,23,€41 today,€75 in 20 days,€75 in 20 days,wait,2023,3428232,1
24,MCQ,24,€54 today,€60 in 111 days,€54 today,now,2598,3430835,1
24,MCQ,25,€54 today,€80 in 30 days,€80 in 30 days,wait,2013,3432854,1
24,MCQ,26,€22 today,€25 in 136 days,€22 today,now,1743,3434601,1
24,MCQ,27,€20 today,€55 in 7 days,€55 in 7 days,wait,1984,3436589,1
25,MCQ,1,€54 today,€55 in 117 days,€54 today,now,6118,3296375,1
25,MCQ,2,€55 today,€75 in 61 days,€75 in 61 days,wait,4685,3301068,1
25,MCQ,3,€19 today,€25 in 53 days,€25 in 53 days,wait,6231,3307308,1
25,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,2656,3309972,1
25,MCQ,5,€14 today,€25 in 19 days,€25 in 19 days,wait,4214,3314194,1
25,MCQ,6,€47 today,€50 in 160 days,€47 today,now,3370,3317572,1
25,MCQ,7,€15 today,€35 in 13 days,€35 in 13 days,wait,2606,3320187,1
25,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,2470,3322665,1
25,MCQ,9,€78 today,€80 in 14 days,€78 today,now,9832,3332506,1
25,MCQ,10,€40 today,€55 in 62 days,€55 in 62 days,wait,1775,3334290,1
25,MCQ,11,€11 today,€30 in 7 days,€30 in 7 days,wait,1921,3336219,1
25,MCQ,12,€67 today,€75 in 119 days,€75 in 119 days,wait,3745,3339973,1
25,MCQ,13,€34 today,€35 in 186 days,€34 today,now,2289,3342271,1
25,MCQ,14,€27 today,€50 in 21 days,€50 in 21 days,wait,1846,3344125,1
25,MCQ,15,€69 today,€85 in 91 days,€85 in 91 days,wait,2578,3346711,1
25,MCQ,16,€49 today,€60 in 89 days,€60 in 89 days,wait,2307,3349026,1
25,MCQ,17,€80 today,€85 in 157 days,€85 in 157 days,wait,2523,3351557,1
25,MCQ,18,€24 today,€35 in 29 days,€35 in 29 days,wait,2841,3354407,1
25,MCQ,19,€33 today,€80 in 14 days,€80 in 14 days,wait,1675,3356090,1
25,MCQ,20,€28 today,€30 in 179 days,€28 today,now,8950,3365048,1
25,MCQ,21,€34 today,€50 in 30 days,€50 in 30 days,wait,1526,3366583,1
25,MCQ,22,€25 today,€30 in 80 days,€30 in 80 days,wait,1942,3368532,1
25,MCQ,23,€41 today,€75 in 20 days,€75 in 20 days,wait,1471,3370012,1
25,MCQ,24,€54 today,€60 in 111 days,€60 in 111 days,wait,1628,3371648,1
25,MCQ,25,€54 today,€80 in 30 days,€80 in 30 days,wait,1538,3373194,1
25,MCQ,26,€22 today,€25 in 136 days,€22 today,now,3442,3376645,1
25,MCQ,27,€20 today,€55 in 7 days,€55 in 7 days,wait,1298,3377951,1
26,MCQ,1,€54 today,€55 in 117 days,€54 today,now,4646,5847884,1
26,MCQ,2,€55 today,€75 in 61 days,€55 today,now,2127,5850017,1
26,MCQ,3,€19 today,€25 in 53 days,€19 today,now,2404,5852427,1
26,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,1879,5854312,1
26,MCQ,5,€14 today,€25 in 19 days,€14 today,now,2725,5857041,1
26,MCQ,6,€47 today,€50 in 160 days,€47 today,now,1889,5858935,1
26,MCQ,7,€15 today,€35 in 13 days,€15 today,now,22832,5881773,1
26,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,2555,5884334,1
26,MCQ,9,€78 today,€80 in 14 days,€78 today,now,6584,5890923,1
26,MCQ,10,€40 today,€55 in 62 days,€40 today,now,1976,5892906,1
26,MCQ,11,€11 today,€30 in 7 days,€30 in 7 days,wait,2411,5895322,1
26,MCQ,12,€67 today,€75 in 119 days,€67 today,now,1735,5897062,1
26,MCQ,13,€34 today,€35 in 186 days,€34 today,now,3771,5900840,1
26,MCQ,14,€27 today,€50 in 21 days,€27 today,now,1654,5902499,1
26,MCQ,15,€69 today,€85 in 91 days,€69 today,now,1509,5904014,1
26,MCQ,16,€49 today,€60 in 89 days,€49 today,now,1693,5905712,1
26,MCQ,17,€80 today,€85 in 157 days,€80 today,now,2306,5908024,1
26,MCQ,18,€24 today,€35 in 29 days,€24 today,now,2822,5910852,1
26,MCQ,19,€33 today,€80 in 14 days,€33 today,now,5013,5915870,1
26,MCQ,20,€28 today,€30 in 179 days,€28 today,now,1935,5917811,1
26,MCQ,21,€34 today,€50 in 30 days,€34 today,now,1461,5919277,1
26,MCQ,22,€25 today,€30 in 80 days,€25 today,now,1767,5921049,1
26,MCQ,23,€41 today,€75 in 20 days,€41 today,now,2846,5923900,1
26,MCQ,24,€54 today,€60 in 111 days,€54 today,now,3039,5926945,1
26,MCQ,25,€54 today,€80 in 30 days,€54 today,now,1444,5928395,1
26,MCQ,26,€22 today,€25 in 136 days,€22 today,now,1234,5929635,1
26,MCQ,27,€20 today,€55 in 7 days,€55 in 7 days,wait,2467,5932109,1
27,MCQ,1,€54 today,€55 in 117 days,€54 today,now,6271,3601626,1
27,MCQ,2,€55 today,€75 in 61 days,€55 today,now,4907,3606547,1
27,MCQ,3,€19 today,€25 in 53 days,€19 today,now,3689,3610249,1
27,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,3757,3614018,1
27,MCQ,5,€14 today,€25 in 19 days,€25 in 19 days,wait,4823,3618855,1
27,MCQ,6,€47 today,€50 in 160 days,€47 today,now,3649,3622511,1
27,MCQ,7,€15 today,€35 in 13 days,€35 in 13 days,wait,3373,3625898,1
27,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,4993,3630896,1
27,MCQ,9,€78 today,€80 in 14 days,€78 today,now,3333,3634236,1
27,MCQ,10,€40 today,€55 in 62 days,€40 today,now,4657,3638905,1
27,MCQ,11,€11 today,€30 in 7 days,€30 in 7 days,wait,3036,3641948,1
27,MCQ,12,€67 today,€75 in 119 days,€67 today,now,2684,3644638,1
27,MCQ,13,€34 today,€35 in 186 days,€34 today,now,6265,3650908,1
27,MCQ,14,€27 today,€50 in 21 days,€50 in 21 days,wait,3763,3654685,1
27,MCQ,15,€69 today,€85 in 91 days,€69 today,now,3188,3657881,1
27,MCQ,16,€49 today,€60 in 89 days,€49 today,now,3199,3661089,1
27,MCQ,17,€80 today,€85 in 157 days,€80 today,now,2605,3663699,1
27,MCQ,20,€28 today,€30 in 179 days,€28 today,now,2885,3680330,1
27,MCQ,21,€34 today,€50 in 30 days,€50 in 30 days,wait,3376,3683718,1
27,MCQ,18,€24 today,€35 in 29 days,€35 in 29 days,wait,10864,3674572,1
27,MCQ,19,€33 today,€80 in 14 days,€80 in 14 days,wait,2861,3677440,1
27,MCQ,22,€25 today,€30 in 80 days,€25 today,now,2639,3686364,1
27,MCQ,23,€41 today,€75 in 20 days,€75 in 20 days,wait,2718,3689088,1
27,MCQ,24,€54 today,€60 in 111 days,€54 today,now,2717,3691812,1
27,MCQ,25,€54 today,€80 in 30 days,€80 in 30 days,wait,2780,3694596,1
27,MCQ,26,€22 today,€25 in 136 days,€22 today,now,2758,3697361,1
27,MCQ,27,€20 today,€55 in 7 days,€55 in 7 days,wait,2420,3699793,1
28,MCQ,1,€54 today,€55 in 117 days,€54 today,now,8463,3497662,1
28,MCQ,2,€55 today,€75 in 61 days,€55 today,now,5052,3502717,1
28,MCQ,3,€19 today,€25 in 53 days,€19 today,now,4014,3506734,1
28,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,3777,3510514,1
28,MCQ,5,€14 today,€25 in 19 days,€25 in 19 days,wait,6002,3516517,1
28,MCQ,6,€47 today,€50 in 160 days,€47 today,now,4342,3520862,1
28,MCQ,7,€15 today,€35 in 13 days,€35 in 13 days,wait,3285,3524150,1
28,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,2722,3526875,1
28,MCQ,9,€78 today,€80 in 14 days,€78 today,now,3090,3529967,1
28,MCQ,10,€40 today,€55 in 62 days,€40 today,now,3367,3533337,1
28,MCQ,11,€11 today,€30 in 7 days,€30 in 7 days,wait,3067,3536406,1
28,MCQ,12,€67 today,€75 in 119 days,€67 today,now,2819,3539228,1
28,MCQ,13,€34 today,€35 in 186 days,€34 today,now,3168,3542399,1
28,MCQ,14,€27 today,€50 in 21 days,€50 in 21 days,wait,2811,3545212,1
28,MCQ,15,€69 today,€85 in 91 days,€69 today,now,3130,3548344,1
28,MCQ,16,€49 today,€60 in 89 days,€49 today,now,3927,3552274,1
28,MCQ,17,€80 today,€85 in 157 days,€80 today,now,2769,3555045,1
28,MCQ,18,€24 today,€35 in 29 days,€24 today,now,4602,3559649,1
28,MCQ,19,€33 today,€80 in 14 days,€80 in 14 days,wait,2891,3562543,1
28,MCQ,20,€28 today,€30 in 179 days,€28 today,now,2810,3565356,1
28,MCQ,21,€34 today,€50 in 30 days,€50 in 30 days,wait,2999,3568357,1
28,MCQ,22,€25 today,€30 in 80 days,€25 today,now,3006,3571364,1
28,MCQ,23,€41 today,€75 in 20 days,€75 in 20 days,wait,2870,3574237,1
28,MCQ,24,€54 today,€60 in 111 days,€54 today,now,2943,3577183,1
28,MCQ,25,€54 today,€80 in 30 days,€80 in 30 days,wait,2974,3580159,1
28,MCQ,26,€22 today,€25 in 136 days,€22 today,now,4397,3584558,1
28,MCQ,27,€20 today,€55 in 7 days,€55 in 7 days,wait,3304,3587866,1
29,MCQ,1,€54 today,€55 in 117 days,€54 today,now,6806,3279544,1
29,MCQ,2,€55 today,€75 in 61 days,€75 in 61 days,wait,4028,3283583,1
29,MCQ,3,€19 today,€25 in 53 days,€25 in 53 days,wait,2745,3286334,1
29,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,2201,3288541,1
29,MCQ,5,€14 today,€25 in 19 days,€25 in 19 days,wait,2763,3291310,1
29,MCQ,6,€47 today,€50 in 160 days,€47 today,now,4185,3295502,1
29,MCQ,7,€15 today,€35 in 13 days,€35 in 13 days,wait,2082,3297590,1
29,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,2218,3299814,1
29,MCQ,9,€78 today,€80 in 14 days,€78 today,now,3946,3303765,1
29,MCQ,10,€40 today,€55 in 62 days,€40 today,now,2267,3306037,1
29,MCQ,11,€11 today,€30 in 7 days,€30 in 7 days,wait,2364,3308407,1
29,MCQ,12,€67 today,€75 in 119 days,€67 today,now,3082,3311500,1
29,MCQ,13,€34 today,€35 in 186 days,€34 today,now,2639,3314144,1
29,MCQ,14,€27 today,€50 in 21 days,€50 in 21 days,wait,2203,3316354,1
29,MCQ,15,€69 today,€85 in 91 days,€85 in 91 days,wait,4192,3320551,1
29,MCQ,16,€49 today,€60 in 89 days,€60 in 89 days,wait,3701,3324258,1
29,MCQ,17,€80 today,€85 in 157 days,€80 today,now,1934,3326199,1
29,MCQ,18,€24 today,€35 in 29 days,€35 in 29 days,wait,2033,3328237,1
29,MCQ,19,€33 today,€80 in 14 days,€80 in 14 days,wait,2010,3330254,1
29,MCQ,20,€28 today,€30 in 179 days,€28 today,now,2810,3333071,1
29,MCQ,21,€34 today,€50 in 30 days,€50 in 30 days,wait,2989,3336069,1
29,MCQ,22,€25 today,€30 in 80 days,€25 today,now,2981,3339059,1
29,MCQ,23,€41 today,€75 in 20 days,€75 in 20 days,wait,1801,3340864,1
29,MCQ,24,€54 today,€60 in 111 days,€54 today,now,2345,3343217,1
29,MCQ,25,€54 today,€80 in 30 days,€80 in 30 days,wait,1931,3345153,1
29,MCQ,26,€22 today,€25 in 136 days,€22 today,now,1993,3347153,1
29,MCQ,27,€20 today,€55 in 7 days,€55 in 7 days,wait,2608,3349768,1
30,MCQ,1,€54 today,€55 in 117 days,€54 today,now,5554,3510410,1
30,MCQ,2,€55 today,€75 in 61 days,€75 in 61 days,wait,6492,3516904,1
30,MCQ,3,€19 today,€25 in 53 days,€19 today,now,4571,3521479,1
30,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,2927,3524411,1
30,MCQ,5,€14 today,€25 in 19 days,€25 in 19 days,wait,3377,3527791,1
30,MCQ,6,€47 today,€50 in 160 days,€47 today,now,2829,3530622,1
30,MCQ,7,€15 today,€35 in 13 days,€35 in 13 days,wait,2001,3532626,1
30,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,1659,3534289,1
30,MCQ,9,€78 today,€80 in 14 days,€78 today,now,3754,3538046,1
30,MCQ,10,€40 today,€55 in 62 days,€40 today,now,2817,3540867,1
30,MCQ,11,€11 today,€30 in 7 days,€30 in 7 days,wait,3354,3544225,1
30,MCQ,12,€67 today,€75 in 119 days,€67 today,now,3679,3547909,1
30,MCQ,13,€34 today,€35 in 186 days,€34 today,now,2299,3550212,1
30,MCQ,14,€27 today,€50 in 21 days,€50 in 21 days,wait,2158,3552373,1
30,MCQ,15,€69 today,€85 in 91 days,€69 today,now,2404,3554780,1
30,MCQ,16,€49 today,€60 in 89 days,€49 today,now,3413,3558197,1
30,MCQ,17,€80 today,€85 in 157 days,€80 today,now,2346,3560548,1
30,MCQ,18,€24 today,€35 in 29 days,€35 in 29 days,wait,3759,3564310,1
30,MCQ,19,€33 today,€80 in 14 days,€80 in 14 days,wait,3597,3567912,1
30,MCQ,20,€28 today,€30 in 179 days,€28 today,now,1843,3569759,1
30,MCQ,21,€34 today,€50 in 30 days,€34 today,now,2266,3572029,1
30,MCQ,22,€25 today,€30 in 80 days,€25 today,now,2795,3574827,1
30,MCQ,23,€41 today,€75 in 20 days,€75 in 20 days,wait,1898,3576728,1
30,MCQ,24,€54 today,€60 in 111 days,€54 today,now,1858,3578590,1
30,MCQ,25,€54 today,€80 in 30 days,€80 in 30 days,wait,2302,3580896,1
30,MCQ,26,€22 today,€25 in 136 days,€22 today,now,1616,3582516,1
30,MCQ,27,€20 today,€55 in 7 days,€55 in 7 days,wait,1416,3583936,1
31,MCQ,1,€54 today,€55 in 117 days,€54 today,now,5381,3304802,1
31,MCQ,2,€55 today,€75 in 61 days,€75 in 61 days,wait,2602,3307416,1
31,MCQ,3,€19 today,€25 in 53 days,€25 in 53 days,wait,2585,3310008,1
31,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,1935,3311950,1
31,MCQ,5,€14 today,€25 in 19 days,€25 in 19 days,wait,2047,3314005,1
31,MCQ,6,€47 today,€50 in 160 days,€50 in 160 days,wait,5014,3319026,1
31,MCQ,7,€15 today,€35 in 13 days,€35 in 13 days,wait,1542,3320580,1
31,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,2668,3323258,1
31,MCQ,9,€78 today,€80 in 14 days,€80 in 14 days,wait,4366,3327630,1
31,MCQ,10,€40 today,€55 in 62 days,€55 in 62 days,wait,1428,3329101,1
31,MCQ,11,€11 today,€30 in 7 days,€30 in 7 days,wait,1663,3330772,1
31,MCQ,12,€67 today,€75 in 119 days,€75 in 119 days,wait,2011,3332793,1
31,MCQ,13,€34 today,€35 in 186 days,€34 today,now,3069,3335871,1
31,MCQ,14,€27 today,€50 in 21 days,€50 in 21 days,wait,1812,3337721,1
31,MCQ,15,€69 today,€85 in 91 days,€85 in 91 days,wait,2104,3339865,1
31,MCQ,16,€49 today,€60 in 89 days,€60 in 89 days,wait,1647,3341519,1
31,MCQ,17,€80 today,€85 in 157 days,€85 in 157 days,wait,2476,3344001,1
31,MCQ,18,€24 today,€35 in 29 days,€35 in 29 days,wait,1880,3345887,1
31,MCQ,19,€33 today,€80 in 14 days,€80 in 14 days,wait,1704,3347597,1
31,MCQ,20,€28 today,€30 in 179 days,€28 today,now,3722,3351325,1
31,MCQ,21,€34 today,€50 in 30 days,€50 in 30 days,wait,2218,3353549,1
31,MCQ,22,€25 today,€30 in 80 days,€30 in 80 days,wait,3457,3357013,1
31,MCQ,23,€41 today,€75 in 20 days,€75 in 20 days,wait,1246,3358265,1
31,MCQ,24,€54 today,€60 in 111 days,€60 in 111 days,wait,2192,3360463,1
31,MCQ,25,€54 today,€80 in 30 days,€80 in 30 days,wait,1880,3362349,1
31,MCQ,26,€22 today,€25 in 136 days,€22 today,now,2416,3364771,1
31,MCQ,27,€20 today,€55 in 7 days,€55 in 7 days,wait,1873,3366651,1
32,MCQ,1,€54 today,€55 in 117 days,€54 today,now,6604,3745953,1
32,MCQ,2,€55 today,€75 in 61 days,€55 today,now,16171,3762127,1
32,MCQ,3,€19 today,€25 in 53 days,€19 today,now,4273,3766403,1
32,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,3678,3770083,1
32,MCQ,5,€14 today,€25 in 19 days,€25 in 19 days,wait,6347,3776432,1
32,MCQ,6,€47 today,€50 in 160 days,€47 today,now,3457,3779892,1
32,MCQ,7,€15 today,€35 in 13 days,€35 in 13 days,wait,3567,3783461,1
32,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,2330,3785793,1
32,MCQ,9,€78 today,€80 in 14 days,€78 today,now,3028,3788823,1
32,MCQ,10,€40 today,€55 in 62 days,€40 today,now,6121,3794947,1
32,MCQ,11,€11 today,€30 in 7 days,€30 in 7 days,wait,2930,3797880,1
32,MCQ,12,€67 today,€75 in 119 days,€67 today,now,3112,3800998,1
32,MCQ,13,€34 today,€35 in 186 days,€34 today,now,3163,3804163,1
32,MCQ,14,€27 today,€50 in 21 days,€50 in 21 days,wait,3845,3808011,1
32,MCQ,15,€69 today,€85 in 91 days,€69 today,now,7810,3815823,1
32,MCQ,16,€49 today,€60 in 89 days,€49 today,now,5432,3821258,1
32,MCQ,17,€80 today,€85 in 157 days,€80 today,now,2806,3824066,1
32,MCQ,18,€24 today,€35 in 29 days,€35 in 29 days,wait,5765,3829833,1
32,MCQ,19,€33 today,€80 in 14 days,€80 in 14 days,wait,2449,3832284,1
32,MCQ,20,€28 today,€30 in 179 days,€28 today,now,3654,3835941,1
32,MCQ,21,€34 today,€50 in 30 days,€50 in 30 days,wait,3210,3839153,1
32,MCQ,22,€25 today,€30 in 80 days,€25 today,now,3013,3842168,1
32,MCQ,23,€41 today,€75 in 20 days,€75 in 20 days,wait,2592,3844762,1
32,MCQ,24,€54 today,€60 in 111 days,€54 today,now,3013,3847776,1
32,MCQ,25,€54 today,€80 in 30 days,€80 in 30 days,wait,3018,3850797,1
32,MCQ,26,€22 today,€25 in 136 days,€22 today,now,3361,3854161,1
32,MCQ,27,€20 today,€55 in 7 days,€55 in 7 days,wait,3322,3857485,1
33,MCQ,1,€54 today,€55 in 117 days,€54 today,now,4892,3447493,1
33,MCQ,2,€55 today,€75 in 61 days,€75 in 61 days,wait,7392,3454892,1
33,MCQ,3,€19 today,€25 in 53 days,€19 today,now,3872,3458770,1
33,MCQ,4,€31 today,€85 in 7 days,€85 in 7 days,wait,2835,3461610,1
33,MCQ,5,€14 today,€25 in 19 days,€25 in 19 days,wait,3119,3464734,1
33,MCQ,6,€47 today,€50 in 160 days,€47 today,now,2851,3467591,1
33,MCQ,7,€15 today,€35 in 13 days,€35 in 13 days,wait,4246,3471843,1
33,MCQ,8,€25 today,€60 in 14 days,€60 in 14 days,wait,2225,3474074,1
33,MCQ,9,€78 today,€80 in 14 days,€78 today,now,3304,3477384,1
